mean_favorite_count,sum_favorite_count,mean_retweet_count,sum_retweet_count,mean_display_text_width,sum_display_text_width,n,code
0.5,1,0.5,1,125.5,251,2,TS
0.6666666666666666,2,1,3,121,363,3,SB
0.08333333333333333,1,0.08333333333333333,1,115.91666666666667,1391,12,SB
0,0,0,0,113.78571428571429,1593,14,SB
0.07142857142857142,1,0.07142857142857142,1,122,1708,14,SB
0,0,0,0,115.5625,1849,16,SB
0,0,0,0,117.875,943,8,SB
0.4,2,0,0,115.2,576,5,SB
1.5,3,0,0,105,210,2,TS
2.75,11,0.75,3,132.25,529,4,SB
0,0,0,0,108,216,2,SB
0.3,3,0.2,2,107.4,1074,10,SB
0.3,3,0.2,2,92.3,923,10,SB
1,7,0.5714285714285714,4,103.28571428571429,723,7,SB
0.5,3,0.5,3,101,606,6,SB
0.6,3,0.6,3,117.6,588,5,SB
1,7,0.5714285714285714,4,101.71428571428571,712,7,SB
0.75,3,0.5,2,125,500,4,SB
0.3333333333333333,1,0,0,95,285,3,SB
0.1111111111111111,1,0,0,105.88888888888889,953,9,SB
2.5,5,0.5,1,127.5,255,2,SB
0.42857142857142855,3,0,0,106.71428571428571,747,7,SB
0.3333333333333333,1,0,0,118,354,3,SB
0.3333333333333333,1,0,0,85.33333333333333,256,3,SB
0,0,0,0,108,216,2,SB
0.6666666666666666,2,0.3333333333333333,1,131.33333333333334,394,3,SB
0.16666666666666666,1,0.16666666666666666,1,58.833333333333336,353,6,SB
1,2,0,0,66,132,2,SB
1,4,1,4,110.75,443,4,SB
1.3333333333333333,4,1.3333333333333333,4,122,366,3,SB
0.5,1,0,0,111.5,223,2,SB
2.3333333333333335,7,1,3,115.33333333333333,346,3,SB
1.5,3,0.5,1,121.5,243,2,SB
0.6,3,0,0,92,460,5,SB
0.75,3,0,0,93,372,4,SB
1.5,3,0,0,103,206,2,SB
1.5,3,0.5,1,81,162,2,TS
1.1666666666666667,7,0.16666666666666666,1,116.16666666666667,697,6,SB
0.6666666666666666,2,0,0,99.66666666666667,299,3,SB
1,1,0,0,89,89,1,SB
0.5,2,0,0,75.25,301,4,SB
1,3,0,0,77,231,3,SB
1.3333333333333333,4,0.3333333333333333,1,130.66666666666666,392,3,SB
0.5,1,0,0,73,146,2,TS
0.25,1,0,0,70.25,281,4,TS
0.4,2,0.2,1,112.6,563,5,TS
0.5,1,0,0,77.5,155,2,SB
0,0,0,0,58,116,2,TS
0.5,1,0,0,72.5,145,2,TS
0.5,1,0,0,61,122,2,TS
1,3,0,0,47,141,3,TS
1,2,0,0,52,104,2,TS
1.6666666666666667,5,0.3333333333333333,1,56.333333333333336,169,3,TS
1.5,6,0.5,2,88.75,355,4,SB
0.5,1,0,0,52.5,105,2,TS
2,4,0.5,1,107.5,215,2,TS
0,0,0,0,65,65,1,SB
0,0,0,0,118,354,3,SB
1,2,0,0,110.5,221,2,SB
0.3333333333333333,1,0,0,120,360,3,SB
4,8,0.5,1,96.5,193,2,SB
3.5,7,0.5,1,101,202,2,SB
1.5,3,0.5,1,76.5,153,2,SB
0.5,1,0,0,78,156,2,SB
2,4,0.5,1,127.5,255,2,SB
1.25,10,0.125,1,116.625,933,8,SB
1.5,3,0.5,1,130.5,261,2,SB
3,3,0,0,136,136,1,SB
1.7777777777777777,16,1.6666666666666667,15,109.11111111111111,982,9,SB
1.8333333333333333,11,2.3333333333333335,14,114.83333333333333,689,6,SB
1.6666666666666667,10,2.1666666666666665,13,111.83333333333333,671,6,SB
2.75,11,3,12,104.5,418,4,SB
1.875,15,1.875,15,108.25,866,8,SB
1.625,13,1.625,13,103.375,827,8,SB
1.5714285714285714,11,1.8571428571428572,13,109.28571428571429,765,7,SB
0,0,0,0,88.5,177,2,SB
2.5,5,1.5,3,76,152,2,SB
2.6666666666666665,8,1.6666666666666667,5,131.33333333333334,394,3,SB
0,0,0.2,1,68.6,343,5,SB
0,0,0,0,63,126,2,TS
1.5,3,0,0,105,210,2,SB
0.5,3,0.3333333333333333,2,83.83333333333333,503,6,SB
0.5,3,0.3333333333333333,2,86.16666666666667,517,6,SB
0,0,0,0,98,196,2,SB
1,3,1,3,113.66666666666667,341,3,SB
1.6666666666666667,5,0.3333333333333333,1,103.33333333333333,310,3,SB
0.5,1,1,2,136,272,2,SB
0.5,1,0,0,90,180,2,SB
0.4,2,0.6,3,55.2,276,5,SB
2,4,1.5,3,130,260,2,SB
1.5,3,1,2,115,230,2,SB
1,2,2,4,128.5,257,2,SB
0.5,3,0.5,3,104.16666666666667,625,6,SB
0.25,1,0.5,2,123,492,4,SB
2,8,1.25,5,121.75,487,4,SB
1,3,0.3333333333333333,1,132.66666666666666,398,3,SB
1.5,3,0,0,85.5,171,2,SB
0.5,1,0,0,129,258,2,SB
3,9,1.3333333333333333,4,114.66666666666667,344,3,SB
3.5,7,1.5,3,132,264,2,SB
2.5,5,1,2,123,246,2,SB
1.5,3,1.5,3,131.5,263,2,SB
0.3333333333333333,1,0.3333333333333333,1,68.33333333333333,205,3,SB
3,6,4,8,91,182,2,SB
0,0,0,0,123.66666666666667,371,3,SB
0.5,1,0,0,104.5,209,2,SB
1.6666666666666667,5,0.6666666666666666,2,124,372,3,SB
0.5,1,0,0,109.5,219,2,SB
0.1111111111111111,2,0,0,109.72222222222223,1975,18,SB
2.5,5,0.5,1,100.5,201,2,SB
2,2,2,2,136,136,1,SB
1.6666666666666667,15,1.2222222222222223,11,118.22222222222223,1064,9,SB
1.6666666666666667,5,0.6666666666666666,2,126,378,3,TS
0,0,0,0,64,128,2,TS
1,3,0.6666666666666666,2,91.66666666666667,275,3,SB
0.5,1,0,0,83.5,167,2,TS
1,3,0,0,111.33333333333333,334,3,TS
1,2,0,0,119.5,239,2,TS
0.5,1,0,0,86.5,173,2,TS
0,0,0,0,47,47,1,TS
2,2,1,1,52,52,1,TS
1,1,1,1,65,65,1,TS
1,1,0,0,50,50,1,TS
1,1,0,0,56,56,1,TS
0,0,0,0,71,71,1,TS
1,1,0,0,43,43,1,TS
3,3,2,2,116,116,1,TS
0,0,0,0,58,58,1,TS
1,1,1,1,50,50,1,TS
1,1,0,0,71,71,1,TS
0,0,1,1,138,138,1,TS
1,1,1,1,141,141,1,TS
0,0,0,0,101,101,1,TS
2,2,0,0,124,124,1,TS
2,2,1,1,107,107,1,TS
6,6,1,1,42,42,1,TS
0,0,0,0,72,72,1,TS
1,1,0,0,100,100,1,TS
1,1,0,0,126,126,1,TS
0,0,0,0,54,54,1,TS
0,0,0,0,138,138,1,TS
1,1,2,2,138,138,1,TS
0,0,0,0,51,51,1,TS
0,0,0,0,132,132,1,TS
0,0,0,0,99,99,1,TS
2,2,0,0,69,69,1,TS
0,0,0,0,101,101,1,TS
0,0,0,0,68,68,1,TS
0,0,0,0,86,86,1,TS
0,0,0,0,134,134,1,TS
2,2,2,2,133,133,1,TS
0,0,0,0,68,68,1,TS
1,1,0,0,66,66,1,TS
1,1,0,0,90,90,1,TS
1,1,1,1,136,136,1,TS
4,4,2,2,140,140,1,TS
3,3,0,0,135,135,1,TS
0,0,0,0,71,71,1,TS
0,0,0,0,34,34,1,TS
2,2,0,0,124,124,1,TS
4,4,0,0,91,91,1,TS
0,0,0,0,49,49,1,TS
0,0,0,0,118,118,1,TS
1,1,0,0,70,70,1,TS
0,0,0,0,96,96,1,TS
0,0,0,0,53,53,1,TS
1,1,1,1,49,49,1,TS
1,1,4,4,138,138,1,TS
0,0,0,0,35,35,1,TS
4,4,0,0,67,67,1,TS
3,3,0,0,139,139,1,TS
2,2,0,0,54,54,1,TS
1,1,1,1,105,105,1,TS
1,1,0,0,136,136,1,TS
0,0,0,0,85,85,1,TS
2,2,0,0,133,133,1,TS
1,1,1,1,120,120,1,TS
0,0,0,0,22,22,1,TS
0,0,0,0,74,74,1,TS
1,1,0,0,134,134,1,TS
2,2,0,0,106,106,1,TS
0,0,0,0,124,124,1,TS
2,2,0,0,81,81,1,TS
0,0,0,0,80,80,1,TS
0,0,0,0,131,131,1,TS
2,2,0,0,138,138,1,TS
6,6,8,8,106,106,1,TS
4,4,1,1,100,100,1,TS
0,0,0,0,129,129,1,TS
2,2,0,0,107,107,1,TS
5,5,1,1,138,138,1,TS
2,2,0,0,140,140,1,TS
0,0,0,0,103,103,1,TS
2,2,0,0,38,38,1,TS
0,0,0,0,73,73,1,TS
3,3,0,0,133,133,1,TS
0,0,0,0,66,66,1,TS
0,0,1,1,110,110,1,TS
0,0,0,0,97,97,1,TS
1,1,0,0,40,40,1,TS
1,1,0,0,103,103,1,TS
1,1,2,2,127,127,1,TS
0,0,0,0,83,83,1,TS
2,2,1,1,95,95,1,TS
0,0,0,0,40,40,1,TS
2,2,1,1,95,95,1,TS
0,0,0,0,39,39,1,TS
0,0,0,0,32,32,1,TS
2,2,1,1,120,120,1,TS
1,1,0,0,51,51,1,TS
1,1,0,0,52,52,1,TS
0,0,0,0,73,73,1,TS
0,0,0,0,68,68,1,TS
1,1,0,0,95,95,1,TS
2,2,0,0,89,89,1,TS
1,1,0,0,123,123,1,TS
2,2,0,0,78,78,1,TS
0,0,0,0,58,58,1,TS
0,0,0,0,14,14,1,TS
7,7,3,3,101,101,1,TS
3,3,1,1,77,77,1,TS
35,35,22,22,81,81,1,TS
0,0,0,0,68,68,1,TS
0,0,0,0,69,69,1,TS
0,0,0,0,43,43,1,TS
0,0,0,0,125,125,1,TS
1,1,0,0,130,130,1,TS
0,0,0,0,130,130,1,TS
0,0,0,0,128,128,1,TS
1,1,0,0,79,79,1,TS
3,3,0,0,110,110,1,TS
1,1,1,1,103,103,1,TS
0,0,0,0,66,66,1,TS
2,2,0,0,139,139,1,TS
0,0,0,0,55,55,1,TS
0,0,0,0,127,127,1,TS
0,0,0,0,29,29,1,TS
0,0,0,0,92,92,1,TS
0,0,0,0,43,43,1,TS
6,6,0,0,47,47,1,TS
3,3,1,1,112,112,1,TS
1,1,0,0,112,112,1,TS
3,3,5,5,132,132,1,TS
1,1,1,1,106,106,1,TS
1,1,0,0,117,117,1,TS
0,0,0,0,133,133,1,TS
0,0,0,0,134,134,1,TS
1,1,0,0,111,111,1,TS
2,2,0,0,117,117,1,TS
6,6,2,2,106,106,1,TS
10,10,2,2,73,73,1,TS
2,2,0,0,60,60,1,TS
0,0,1,1,92,92,1,TS
9,9,11,11,82,82,1,TS
3,3,2,2,79,79,1,TS
2,2,6,6,74,74,1,TS
1,1,0,0,37,37,1,TS
3,3,1,1,69,69,1,TS
1,1,0,0,124,124,1,TS
2,2,0,0,72,72,1,TS
2,2,1,1,105,105,1,TS
1,1,0,0,132,132,1,TS
1,1,0,0,50,50,1,TS
0,0,1,1,136,136,1,TS
1,1,0,0,113,113,1,TS
0,0,0,0,103,103,1,TS
1,1,1,1,90,90,1,TS
1,1,1,1,138,138,1,TS
2,2,1,1,135,135,1,TS
1,1,0,0,95,95,1,TS
0,0,0,0,104,104,1,TS
5,5,4,4,128,128,1,TS
2,2,0,0,65,65,1,TS
2,2,1,1,102,102,1,TS
3,3,0,0,78,78,1,TS
0,0,0,0,65,65,1,TS
0,0,0,0,66,66,1,TS
0,0,0,0,57,57,1,TS
3,3,0,0,142,142,1,TS
1,1,0,0,39,39,1,TS
1,1,0,0,17,17,1,TS
1,1,0,0,42,42,1,TS
1,1,0,0,68,68,1,TS
7,7,7,7,121,121,1,TS
0,0,0,0,45,45,1,TS
0,0,0,0,110,110,1,TS
1,1,0,0,140,140,1,TS
0,0,0,0,27,27,1,TS
2,2,0,0,52,52,1,TS
2,2,0,0,58,58,1,TS
0,0,0,0,16,16,1,TS
1,1,0,0,85,85,1,TS
1,1,0,0,118,118,1,TS
0,0,0,0,45,45,1,TS
0,0,0,0,99,99,1,TS
3,3,0,0,139,139,1,TS
1,1,0,0,107,107,1,TS
3,3,0,0,50,50,1,TS
1,1,0,0,129,129,1,TS
2,2,3,3,110,110,1,TS
2,2,0,0,133,133,1,TS
0,0,0,0,74,74,1,TS
0,0,0,0,44,44,1,TS
0,0,0,0,79,79,1,TS
2,2,0,0,85,85,1,TS
1,1,0,0,61,61,1,TS
5,5,0,0,138,138,1,TS
1,1,1,1,127,127,1,TS
1,1,0,0,37,37,1,TS
1,1,1,1,143,143,1,TS
4,4,0,0,109,109,1,TS
1,1,0,0,60,60,1,TS
1,1,0,0,91,91,1,TS
2,2,0,0,63,63,1,TS
1,1,0,0,71,71,1,TS
7,7,7,7,108,108,1,TS
1,1,1,1,81,81,1,TS
2,2,0,0,123,123,1,TS
1,1,2,2,112,112,1,TS
0,0,1,1,140,140,1,TS
6,6,4,4,130,130,1,TS
6,6,4,4,135,135,1,TS
2,2,0,0,142,142,1,TS
1,1,1,1,139,139,1,TS
0,0,0,0,118,118,1,TS
2,2,0,0,73,73,1,TS
0,0,0,0,105,105,1,TS
0,0,0,0,142,142,1,TS
1,1,0,0,61,61,1,TS
2,2,0,0,60,60,1,TS
0,0,0,0,108,108,1,TS
2,2,0,0,83,83,1,TS
0,0,0,0,84,84,1,TS
2,2,0,0,38,38,1,TS
2,2,0,0,140,140,1,TS
0,0,0,0,111,111,1,TS
2,2,0,0,113,113,1,TS
5,5,7,7,67,67,1,TS
0,0,0,0,57,57,1,TS
0,0,0,0,40,40,1,TS
2,2,1,1,54,54,1,TS
1,1,0,0,127,127,1,TS
2,2,0,0,86,86,1,TS
1,1,2,2,127,127,1,TS
0,0,0,0,44,44,1,TS
1,1,2,2,46,46,1,TS
5,5,3,3,113,113,1,TS
0,0,0,0,33,33,1,TS
0,0,0,0,33,33,1,TS
0,0,0,0,63,63,1,TS
3,3,4,4,85,85,1,TS
0,0,0,0,34,34,1,TS
0,0,0,0,114,114,1,TS
5,5,1,1,60,60,1,TS
0,0,0,0,81,81,1,TS
3,3,0,0,67,67,1,TS
0,0,0,0,91,91,1,TS
2,2,0,0,61,61,1,TS
0,0,0,0,45,45,1,TS
0,0,0,0,78,78,1,TS
2,2,0,0,22,22,1,TS
1,1,0,0,74,74,1,TS
2,2,1,1,125,125,1,TS
4,4,1,1,137,137,1,TS
0,0,0,0,34,34,1,TS
2,2,0,0,138,138,1,TS
0,0,1,1,132,132,1,TS
2,2,0,0,96,96,1,TS
0,0,0,0,125,125,1,TS
0,0,0,0,72,72,1,TS
2,2,0,0,92,92,1,TS
0,0,0,0,64,64,1,TS
1,1,0,0,98,98,1,TS
1,1,0,0,109,109,1,TS
0,0,0,0,110,110,1,TS
3,3,1,1,111,111,1,TS
2,2,0,0,138,138,1,TS
1,1,0,0,69,69,1,TS
1,1,0,0,136,136,1,TS
0,0,0,0,67,67,1,TS
3,3,0,0,100,100,1,TS
0,0,0,0,110,110,1,TS
3,3,0,0,94,94,1,TS
0,0,1,1,131,131,1,TS
1,1,0,0,134,134,1,TS
0,0,0,0,110,110,1,TS
1,1,0,0,123,123,1,TS
1,1,0,0,120,120,1,TS
1,1,0,0,38,38,1,TS
0,0,0,0,33,33,1,TS
2,2,1,1,122,122,1,TS
1,1,0,0,69,69,1,TS
2,2,1,1,96,96,1,TS
0,0,1,1,100,100,1,TS
1,1,0,0,97,97,1,TS
0,0,0,0,45,45,1,TS
1,1,0,0,48,48,1,TS
1,1,0,0,78,78,1,TS
1,1,0,0,118,118,1,TS
0,0,0,0,47,47,1,TS
0,0,0,0,120,120,1,TS
0,0,0,0,63,63,1,TS
3,3,0,0,41,41,1,TS
0,0,0,0,68,68,1,TS
0,0,0,0,34,34,1,TS
3,3,1,1,134,134,1,TS
0,0,0,0,104,104,1,TS
4,4,1,1,69,69,1,TS
1,1,1,1,83,83,1,TS
1,1,1,1,115,115,1,TS
1,1,4,4,103,103,1,TS
0,0,0,0,79,79,1,TS
0,0,0,0,43,43,1,TS
2,2,0,0,88,88,1,TS
1,1,0,0,45,45,1,TS
2,2,0,0,100,100,1,TS
2,2,0,0,130,130,1,TS
0,0,0,0,105,105,1,TS
0,0,0,0,46,46,1,TS
0,0,0,0,83,83,1,TS
0,0,0,0,92,92,1,TS
3,3,1,1,83,83,1,TS
2,2,0,0,139,139,1,TS
1,1,0,0,77,77,1,TS
1,1,0,0,134,134,1,TS
0,0,0,0,136,136,1,TS
0,0,0,0,137,137,1,TS
2,2,1,1,137,137,1,TS
1,1,0,0,98,98,1,TS
3,3,0,0,139,139,1,TS
0,0,0,0,132,132,1,TS
0,0,0,0,66,66,1,TS
0,0,0,0,140,140,1,TS
1,1,0,0,119,119,1,TS
0,0,0,0,92,92,1,TS
0,0,0,0,95,95,1,TS
2,2,0,0,36,36,1,TS
0,0,0,0,96,96,1,TS
0,0,0,0,129,129,1,TS
0,0,0,0,110,110,1,TS
0,0,0,0,93,93,1,TS
2,2,0,0,52,52,1,TS
2,2,0,0,116,116,1,TS
1,1,0,0,123,123,1,TS
4,4,0,0,94,94,1,TS
3,3,0,0,68,68,1,TS
2,2,0,0,94,94,1,TS
4,4,0,0,90,90,1,TS
4,4,1,1,136,136,1,TS
0,0,0,0,44,44,1,TS
0,0,0,0,92,92,1,TS
0,0,0,0,139,139,1,TS
3,3,0,0,133,133,1,TS
4,4,0,0,78,78,1,TS
1,1,0,0,105,105,1,TS
0,0,0,0,136,136,1,TS
1,1,0,0,125,125,1,TS
1,1,0,0,99,99,1,TS
2,2,1,1,115,115,1,TS
1,1,1,1,127,127,1,TS
1,1,0,0,99,99,1,TS
0,0,0,0,51,51,1,TS
1,1,0,0,135,135,1,TS
1,1,0,0,59,59,1,TS
0,0,0,0,61,61,1,TS
0,0,0,0,133,133,1,TS
0,0,2,2,135,135,1,TS
0,0,0,0,81,81,1,TS
1,1,1,1,110,110,1,TS
9,9,0,0,108,108,1,TS
1,1,2,2,131,131,1,TS
0,0,1,1,46,46,1,TS
0,0,1,1,140,140,1,TS
2,2,0,0,54,54,1,TS
1,1,0,0,111,111,1,TS
2,2,1,1,141,141,1,TS
2,2,0,0,93,93,1,TS
2,2,1,1,43,43,1,TS
1,1,1,1,109,109,1,TS
0,0,0,0,139,139,1,TS
1,1,0,0,137,137,1,TS
1,1,0,0,105,105,1,TS
1,1,0,0,81,81,1,TS
0,0,1,1,110,110,1,TS
1,1,0,0,74,74,1,TS
2,2,0,0,62,62,1,TS
0,0,0,0,52,52,1,TS
1,1,0,0,60,60,1,TS
0,0,0,0,97,97,1,TS
0,0,0,0,87,87,1,TS
0,0,0,0,110,110,1,TS
3,3,1,1,116,116,1,TS
1,1,0,0,136,136,1,TS
1,1,0,0,125,125,1,TS
2,2,0,0,139,139,1,TS
0,0,0,0,86,86,1,TS
0,0,0,0,76,76,1,TS
2,2,0,0,109,109,1,TS
0,0,0,0,104,104,1,TS
1,1,0,0,126,126,1,TS
0,0,1,1,110,110,1,TS
0,0,0,0,102,102,1,TS
0,0,0,0,137,137,1,TS
0,0,1,1,112,112,1,TS
1,1,1,1,131,131,1,TS
1,1,1,1,64,64,1,TS
1,1,0,0,132,132,1,TS
0,0,0,0,78,78,1,TS
3,3,2,2,83,83,1,TS
1,1,2,2,107,107,1,TS
0,0,0,0,110,110,1,TS
0,0,1,1,71,71,1,TS
2,2,0,0,143,143,1,TS
3,3,4,4,131,131,1,TS
1,1,0,0,131,131,1,TS
0,0,0,0,138,138,1,TS
0,0,0,0,55,55,1,TS
0,0,0,0,99,99,1,TS
1,1,1,1,133,133,1,TS
0,0,0,0,85,85,1,TS
0,0,0,0,121,121,1,TS
2,2,0,0,87,87,1,TS
4,4,1,1,131,131,1,TS
2,2,0,0,136,136,1,TS
0,0,0,0,57,57,1,TS
0,0,0,0,69,69,1,TS
0,0,0,0,75,75,1,TS
1,1,0,0,112,112,1,TS
0,0,0,0,72,72,1,TS
0,0,0,0,75,75,1,TS
2,2,2,2,95,95,1,TS
2,2,0,0,76,76,1,TS
2,2,1,1,96,96,1,TS
1,1,1,1,64,64,1,TS
0,0,0,0,140,140,1,TS
1,1,0,0,47,47,1,TS
3,3,0,0,66,66,1,TS
5,5,2,2,143,143,1,TS
0,0,0,0,40,40,1,TS
1,1,0,0,41,41,1,TS
3,3,1,1,96,96,1,TS
0,0,0,0,103,103,1,TS
1,1,2,2,131,131,1,TS
1,1,0,0,134,134,1,TS
0,0,0,0,47,47,1,TS
3,3,3,3,113,113,1,TS
0,0,1,1,139,139,1,TS
1,1,1,1,139,139,1,TS
1,1,0,0,84,84,1,TS
0,0,0,0,54,54,1,TS
1,1,0,0,48,48,1,TS
0,0,0,0,64,64,1,TS
0,0,1,1,45,45,1,TS
1,1,0,0,131,131,1,TS
0,0,0,0,83,83,1,TS
0,0,0,0,74,74,1,TS
1,1,1,1,133,133,1,TS
1,1,0,0,89,89,1,TS
1,1,0,0,126,126,1,TS
0,0,0,0,126,126,1,TS
2,2,0,0,138,138,1,TS
1,1,0,0,139,139,1,TS
1,1,1,1,118,118,1,TS
0,0,0,0,67,67,1,TS
0,0,0,0,99,99,1,TS
1,1,0,0,92,92,1,TS
0,0,0,0,93,93,1,TS
4,4,0,0,134,134,1,TS
1,1,1,1,66,66,1,TS
0,0,0,0,34,34,1,TS
0,0,0,0,135,135,1,TS
0,0,0,0,109,109,1,TS
0,0,0,0,138,138,1,TS
0,0,0,0,131,131,1,TS
0,0,0,0,65,65,1,TS
1,1,0,0,89,89,1,TS
2,2,1,1,117,117,1,TS
0,0,0,0,61,61,1,TS
2,2,1,1,110,110,1,TS
0,0,0,0,101,101,1,TS
1,1,0,0,82,82,1,TS
3,3,0,0,132,132,1,TS
1,1,0,0,51,51,1,TS
0,0,1,1,128,128,1,TS
0,0,0,0,109,109,1,TS
0,0,0,0,112,112,1,TS
0,0,0,0,74,74,1,TS
0,0,0,0,72,72,1,TS
4,4,6,6,103,103,1,TS
2,2,2,2,139,139,1,TS
4,4,4,4,113,113,1,TS
0,0,0,0,99,99,1,TS
0,0,0,0,99,99,1,TS
0,0,0,0,99,99,1,TS
0,0,0,0,99,99,1,TS
2,2,0,0,88,88,1,TS
0,0,0,0,86,86,1,TS
1,1,1,1,128,128,1,TS
0,0,0,0,99,99,1,TS
0,0,0,0,28,28,1,TS
0,0,0,0,65,65,1,TS
0,0,0,0,94,94,1,TS
1,1,0,0,36,36,1,TS
0,0,0,0,42,42,1,TS
0,0,0,0,119,119,1,TS
1,1,1,1,37,37,1,TS
0,0,0,0,74,74,1,TS
0,0,0,0,28,28,1,TS
0,0,0,0,51,51,1,TS
0,0,0,0,77,77,1,TS
0,0,0,0,33,33,1,TS
1,1,0,0,41,41,1,TS
1,1,0,0,56,56,1,TS
0,0,0,0,99,99,1,TS
1,1,0,0,110,110,1,TS
0,0,0,0,140,140,1,TS
0,0,0,0,24,24,1,TS
0,0,4,4,107,107,1,TS
1,1,0,0,109,109,1,TS
0,0,0,0,24,24,1,TS
0,0,1,1,48,48,1,TS
0,0,0,0,101,101,1,TS
1,1,0,0,70,70,1,TS
1,1,0,0,42,42,1,TS
0,0,0,0,136,136,1,TS
1,1,1,1,139,139,1,TS
0,0,0,0,52,52,1,TS
0,0,0,0,24,24,1,TS
0,0,0,0,99,99,1,TS
2,2,0,0,46,46,1,TS
0,0,1,1,26,26,1,TS
0,0,0,0,99,99,1,TS
0,0,0,0,99,99,1,TS
1,1,0,0,127,127,1,TS
1,1,2,2,61,61,1,TS
0,0,0,0,99,99,1,TS
0,0,0,0,31,31,1,TS
0,0,0,0,61,61,1,TS
2,2,0,0,108,108,1,TS
0,0,0,0,36,36,1,TS
0,0,0,0,63,63,1,TS
0,0,1,1,62,62,1,TS
1,1,0,0,46,46,1,TS
0,0,0,0,144,144,1,TS
0,0,0,0,63,63,1,TS
1,1,0,0,122,122,1,TS
0,0,0,0,84,84,1,TS
2,2,0,0,44,44,1,TS
6,6,10,10,130,130,1,TS
0,0,0,0,84,84,1,TS
1,1,0,0,100,100,1,TS
1,1,0,0,78,78,1,TS
0,0,0,0,18,18,1,TS
0,0,0,0,63,63,1,TS
1,1,0,0,140,140,1,TS
0,0,0,0,74,74,1,TS
3,3,1,1,112,112,1,TS
0,0,0,0,58,58,1,TS
1,1,0,0,92,92,1,TS
3,3,0,0,138,138,1,TS
3,3,0,0,126,126,1,TS
4,4,4,4,134,134,1,TS
2,2,1,1,108,108,1,TS
6,6,0,0,107,107,1,TS
0,0,1,1,138,138,1,TS
1,1,0,0,81,81,1,TS
2,2,0,0,34,34,1,TS
2,2,0,0,137,137,1,TS
3,3,1,1,52,52,1,TS
4,4,1,1,116,116,1,TS
2,2,0,0,88,88,1,TS
0,0,0,0,33,33,1,TS
1,1,2,2,105,105,1,TS
3,3,1,1,58,58,1,TS
3,3,5,5,69,69,1,TS
7,7,0,0,21,21,1,TS
1,1,1,1,123,123,1,TS
0,0,0,0,34,34,1,TS
5,5,1,1,133,133,1,TS
0,0,0,0,45,45,1,TS
1,1,4,4,142,142,1,TS
0,0,0,0,28,28,1,TS
3,3,0,0,105,105,1,TS
4,4,3,3,140,140,1,TS
0,0,0,0,71,71,1,TS
0,0,0,0,78,78,1,TS
0,0,0,0,101,101,1,TS
5,5,1,1,102,102,1,TS
0,0,0,0,139,139,1,TS
2,2,0,0,135,135,1,TS
2,2,0,0,135,135,1,TS
4,4,1,1,137,137,1,TS
0,0,0,0,23,23,1,TS
6,6,1,1,137,137,1,TS
3,3,2,2,88,88,1,TS
1,1,0,0,98,98,1,TS
1,1,0,0,102,102,1,TS
1,1,0,0,122,122,1,TS
0,0,0,0,72,72,1,TS
0,0,0,0,63,63,1,TS
5,5,0,0,59,59,1,TS
1,1,0,0,87,87,1,TS
0,0,0,0,96,96,1,TS
0,0,2,2,125,125,1,TS
3,3,2,2,140,140,1,TS
3,3,1,1,133,133,1,TS
1,1,0,0,122,122,1,TS
1,1,0,0,92,92,1,TS
0,0,0,0,138,138,1,TS
2,2,2,2,125,125,1,TS
0,0,1,1,131,131,1,TS
2,2,0,0,91,91,1,TS
5,5,0,0,67,67,1,TS
0,0,0,0,126,126,1,TS
1,1,0,0,138,138,1,TS
1,1,0,0,116,116,1,TS
1,1,0,0,106,106,1,TS
1,1,1,1,106,106,1,TS
1,1,5,5,127,127,1,TS
0,0,0,0,84,84,1,TS
1,1,0,0,58,58,1,TS
1,1,1,1,144,144,1,TS
1,1,0,0,49,49,1,TS
4,4,0,0,103,103,1,TS
2,2,0,0,97,97,1,TS
1,1,0,0,55,55,1,TS
0,0,0,0,60,60,1,TS
2,2,2,2,112,112,1,TS
3,3,1,1,139,139,1,TS
2,2,0,0,99,99,1,TS
0,0,0,0,32,32,1,TS
2,2,4,4,138,138,1,TS
1,1,0,0,86,86,1,TS
0,0,0,0,136,136,1,TS
2,2,1,1,132,132,1,TS
0,0,0,0,32,32,1,TS
3,3,1,1,73,73,1,TS
3,3,0,0,138,138,1,TS
1,1,0,0,95,95,1,TS
1,1,1,1,139,139,1,TS
1,1,0,0,98,98,1,TS
5,5,1,1,110,110,1,TS
2,2,1,1,104,104,1,TS
1,1,0,0,64,64,1,TS
3,3,0,0,132,132,1,TS
0,0,0,0,60,60,1,TS
0,0,0,0,57,57,1,TS
1,1,0,0,127,127,1,TS
0,0,0,0,88,88,1,TS
1,1,0,0,125,125,1,TS
0,0,0,0,124,124,1,TS
2,2,0,0,140,140,1,TS
0,0,0,0,133,133,1,TS
0,0,1,1,138,138,1,TS
0,0,0,0,96,96,1,TS
0,0,0,0,72,72,1,TS
1,1,1,1,138,138,1,TS
1,1,0,0,85,85,1,TS
0,0,0,0,101,101,1,TS
0,0,0,0,83,83,1,TS
0,0,0,0,112,112,1,TS
0,0,0,0,101,101,1,TS
0,0,0,0,83,83,1,TS
1,1,0,0,133,133,1,TS
2,2,2,2,110,110,1,TS
1,1,0,0,115,115,1,TS
1,1,0,0,98,98,1,TS
1,1,0,0,90,90,1,TS
2,2,0,0,116,116,1,TS
1,1,2,2,138,138,1,TS
0,0,0,0,78,78,1,TS
