mean_favorite_count,mean_retweet_count,mean_status_count,mean_followers_count,mean_friends_count,sum_display_text_width,n,code
0.2857142857142857,0.2857142857142857,46553.28571428572,4052.5714285714284,2169.1428571428573,752,7,SB
0.25,0.25,27281.5,5756,4021.25,447,4,SB
0.2,0,48867.6,4251.6,2514.6,497,5,SB
0,0,35293.333333333336,5191.666666666667,5023.666666666667,333,3,SB
0.75,0,20107.5,2635.5,2462.5,426,4,SB
1,0,5045,3089,926,257,2,SB
1.3333333333333333,1,3541,5200,1123.3333333333333,266,3,SB
2,1.5,21308,5520.5,2381.5,199,2,SB
4,2,33180,6345,838.5,214,2,SB
3.5,0.5,45127,6816,4118,248,2,SB
1,0,17572.5,6399,5843,183,2,SB
0,0.5,41671,3342.5,827,170,2,SB
1.5,0,22780.5,5130,4760.5,243,2,SB
0.7142857142857143,0.14285714285714285,43363,6014.714285714285,3025.714285714286,550,7,SB
0,0,21750.5,2147,2545.5,197,2,TS
0,0,40767.5,3555,1305.5,192,2,SB
1.375,0.5,17098.375,4587.25,1194.375,787,8,SB
1,0.6666666666666666,27603.5,4533.333333333333,1799.5,639,6,SB
1.8,0.6,17024.4,4474.2,707,479,5,SB
0.5,0,22664.5,4534,2129.5,134,2,SB
0.6666666666666666,0.5,39206.333333333336,3893,2064.6666666666665,574,6,SB
3,0,19734,8477.5,5200.5,182,2,SB
0.8,0.4,33440.2,2984.4,1312.8,400,5,SB
0,0,26021.75,2420.25,1475.25,394,4,SB
0.5,0.25,25800.5,4107,1393.25,332,4,SB
0,0.25,31774,4342.5,3033,353,4,SB
1.5,0,24558.5,4034,3093.5,185,2,TS
1.6666666666666667,0,7787,1859.3333333333333,2990,326,3,SB
0.5,0,13625,4222,3859.5,148,2,TS
1.5,0,20751,2147,2064,214,2,SB
1.5,0,10276.5,1285.5,1163.5,150,2,TS
0.5,0,9681,3457,3126,268,2,SB
1.5,0,21769,5235,5423,198,2,SB
0.5,0,31747,5872.5,3828,192,2,TS
1.3333333333333333,0.3333333333333333,59991.666666666664,5917,2181.3333333333335,189,3,TS
0,0.5,33255,5991.5,5661,199,2,SB
0,0,33622.5,2971.5,1002.5,164,2,TS
0,0,15635.5,4546.5,4457.5,179,2,TS
1,0,26435,6040.8,3512,530,5,TS
1.3333333333333333,0,12115,7105.333333333333,3032.3333333333335,253,3,TS
0.5,0,33255,5991.5,5661,151,2,TS
1,0,15195.5,4632,4179.5,221,2,TS
0.5,0,33182.5,3057,724.5,197,2,TS
1.3333333333333333,0.6666666666666666,15287.333333333334,6163.333333333333,1925.6666666666667,184,3,TS
1,0,16549.5,6933.5,4041.5,204,2,TS
0,0,165,68,138,54,1,TS
1,0,14558,3662.6666666666665,3876.3333333333335,155,3,TS
4.333333333333333,1,18866.333333333332,6795.666666666667,5413,310,3,TS
0,0,19083,6021.5,6211,132,2,TS
0.3333333333333333,0,12616,3501.6666666666665,3013.6666666666665,187,3,TS
1,0,14023,4689.5,4159,101,2,TS
0.6,0,21096.8,3161.2,2273.8,413,5,TS
1,0,19083,6021.5,6211,128,2,TS
1.5,0.5,1183.5,221.5,499,257,2,SB
1.6,0,12292.4,5418.2,3731.6,409,5,TS
1,0,10358.666666666666,3750.3333333333335,3357,206,3,TS
1,0,2267.3333333333335,1230.3333333333333,1008,141,3,TS
0.3333333333333333,0,22350,2700.3333333333335,1053.6666666666667,171,3,TS
0.5,0,16168,5085,4092.5,95,2,TS
0.6666666666666666,0,24502,2933,629,120,3,TS
1,0,18540,5404,4961.5,132,2,TS
1,0,15635.5,4546.5,4457.5,147,2,TS
1,0,33622.5,2971.5,1002.5,147,2,TS
1,0,14282.5,4425.5,4088,130,2,TS
0,0,33620.5,3034,1344,63,2,TS
0.2,0,18458.8,2509.2,1532,466,5,SB
0.5,0,1696.5,945,926,140,2,TS
0.5,0,13575,4205,3844,141,2,TS
0.5,0,31562,2630,389,137,2,TS
1,0,6497,2541,3049,152,2,TS
0,0,63114,5241,663,35,1,TS
4.75,0,11458.25,6156.75,2951.5,259,4,TS
5.25,0,17981.25,5936,946,257,4,TS
4.75,0,5253,4960.25,1331.5,289,4,TS
7,0,2937,6167.666666666667,1040.3333333333333,183,3,TS
4,0,15193,7920,4293.5,101,2,TS
0.3333333333333333,0.3333333333333333,32888,6652,5731.5,667,6,SB
3,0,2363.3333333333335,5048,747.6666666666666,177,3,TS
3,0,20079.666666666668,7389,2415.3333333333335,180,3,TS
2,0,23202,6713,897,109,3,TS
3,0,4300,4253,874,104,2,TS
3.5,0.5,14023,4689.5,4159,142,2,TS
1,0,33255,5991.5,5661,115,2,TS
1.5,0,19984,1919,1982,260,4,TS
1,0,51242,4416.5,2206,102,2,TS
2.5,0,26960.5,3898,2671.5,106,2,TS
2.5,0,13657,4459,3849,117,2,TS
0.3333333333333333,0,19921.333333333332,2614.3333333333335,1464.3333333333333,317,3,SB
2.5,0,31644,2884,394,115,2,TS
1,0,15456.666666666666,4422.333333333333,5067,148,3,TS
0.5,0,36364.5,3839.5,2238.5,85,2,TS
1.5,0,43847,4725,2111,169,2,TS
2,0,15588.5,4494,4084.5,197,2,TS
2.5,0,33575.5,2919,629.5,200,2,TS
2,0,6892,2536.5,1517,166,2,TS
1.5,0,31591,2628.5,407.5,126,2,TS
2.5,0,1193.5,1810.5,622.5,136,2,TS
1,0,32616.5,2868.5,661,170,2,TS
0.5,0,17756.5,4637,1293,187,2,SB
3.6666666666666665,1,4030.6666666666665,3826.3333333333335,381.6666666666667,242,3,TS
5,1.5,8492.5,4564,2679.5,267,2,TS
1,0,35868,5240.333333333333,3745,228,3,TS
0.5,0,31932,2778.5,376,74,2,TS
1.5,0.5,38121,5211.5,1394.5,105,2,TS
1.5,0,23684,4917.5,4282,124,2,TS
1.5,0,41671,3342.5,827,121,2,TS
2,0,15003,4611,4049.5,113,2,TS
1.5,0,32990,3036,594.5,125,2,TS
2,0,61320.5,24356.5,20656.5,158,2,TS
0,0,22113.5,6956.5,6750,153,2,TS
1,0,13720.5,4536.5,4220.5,87,2,TS
2.2,1.4,27343,3778.2,962.2,596,5,TS
2,0.8,40320.2,4349,1086.4,563,5,SB
2,1.6,15890,2969.8,1089.4,653,5,SB
2.75,1.5,18400.25,3412.5,1037,527,4,SB
3,1.4,27365,4633.6,804.4,482,5,SB
4,1.5,32716.5,4423,878,445,4,SB
1,0,16494.5,4795,4436,136,2,TS
1,0,34052.857142857145,3966.8571428571427,2050.285714285714,703,7,SB
1.2222222222222223,0.1111111111111111,31496.222222222223,4003.4444444444443,2000.7777777777778,1021,9,SB
0,0.5,34538,4932.5,5015,258,2,SB
0.8888888888888888,0.1111111111111111,31833.444444444445,3720.3333333333335,1960.888888888889,988,9,SB
1,0.16666666666666666,26825,3301.1666666666665,2202.8333333333335,584,6,SB
0.8333333333333334,0,26206.666666666668,2853.1666666666665,1637.8333333333333,586,6,SB
1,0,25879.666666666668,2868.6666666666665,1517,624,6,SB
1,0.16666666666666666,16580,2155.8333333333335,1649.6666666666667,615,6,SB
1.3333333333333333,0,24607.333333333332,2451.6666666666665,710.3333333333334,243,3,SB
1.25,0,21212,2751.75,1745,353,4,SB
1.3333333333333333,0,24607.333333333332,2451.6666666666665,710.3333333333334,253,3,SB
0,0,27140,8391,7573,86,1,SB
0,0,27140,8391,7573,86,1,SB
0,0,53747,7269,5218,81,1,TS
3.5,0,16898,4580,4386.5,268,2,SB
0.2,0,27667.8,2454.6,622.8,389,5,SB
1,0,3007,633.5,718.5,154,2,TS
1.5,0,22100.75,4849.5,3920.75,453,4,TS
5,0,5959,5476,510,112,1,TS
3.5,0,18540,5404,4961.5,149,2,TS
4.333333333333333,0,18643,2595.6666666666665,1908.3333333333333,407,3,SB
3.3333333333333335,0,1500.3333333333333,1374.3333333333333,533.3333333333334,401,3,SB
1,0,9294.5,1545,2039.5,278,2,SB
3.3333333333333335,0,4402.666666666667,1390,1785.3333333333333,388,3,SB
0.5,0,16332.5,5043,5031.5,114,2,TS
3.5,2,6593,4933,1682,179,2,TS
4,2,6430.5,4943.5,2414,226,2,SB
0.5,0,13675,3660,4119.5,225,2,SB
2.5,0,16181,5488.5,4673,106,2,TS
2.5,0,3595,2008,1511,101,2,TS
2,0,14554,4910.5,4411,260,2,SB
1,0,13869,4318.5,3894,199,2,TS
2,0,16363.666666666666,4666.666666666667,4652.333333333333,314,3,SB
1,0,22084.5,5601.5,5527,270,2,SB
1.25,0,4986,2736,1066.5,423,4,SB
3,0,5656.5,3266.5,622,141,2,TS
2,2.5,6033,4040.5,1765.5,232,2,SB
2.5,2.5,21308,5520.5,2381.5,129,2,TS
2.2,1,2186.8,4567.8,694.4,463,5,SB
2,0,5408.5,2411.5,1488,172,2,SB
0.5,0,45127,6816,4118,247,2,SB
3,0,13128,5182,2126,276,2,SB
0.5,0.25,31628.5,2659,436,381,4,SB
2.6666666666666665,1.1666666666666667,25433.333333333332,5035.666666666667,1342.3333333333333,653,6,SB
1,0,26625.5,6159,6434,277,2,SB
3,1.25,5720.75,4119.5,1524.75,499,4,SB
2.8,1.4,18114.4,5241.6,1978,522,5,SB
2.6,1.4,28532,5559.4,1140.8,505,5,SB
3.6666666666666665,1.6666666666666667,6769.666666666667,4296.333333333333,1637,278,3,SB
2,0.6666666666666666,5543,3545.3333333333335,1136.8333333333333,722,6,SB
1.5833333333333333,0.5833333333333334,18117.833333333332,3911.3333333333335,1642.0833333333333,1314,12,SB
1.625,0.5,7251.5,3938.75,1577.375,966,8,SB
2.2,0.7,24835.4,5320.3,2715.1,1267,10,SB
1.875,0.875,15521.875,5923.75,3530.875,1005,8,SB
1.8,0.7,19059.4,4901.9,2722.2,1286,10,SB
1.5,0,37070,4446.5,2756,166,2,TS
2,0,3307.5,2861.5,375.5,224,2,SB
2.5714285714285716,0.7142857142857143,6831.571428571428,4181.857142857143,1499.857142857143,731,7,SB
2.5,0.5,16246,5763,3753.75,469,4,SB
3.142857142857143,0.7142857142857143,7662.428571428572,4953.142857142857,1542.857142857143,744,7,SB
2.4444444444444446,0.7777777777777778,9594,4658.888888888889,1977.7777777777778,1134,9,SB
2.2857142857142856,1,10931.857142857143,4724.142857142857,2380,913,7,SB
2.125,0.875,10463.125,4862.5,2070.25,943,8,SB
2.25,0.5,13197.75,5021.5,3241.75,445,4,SB
2.5,0.5,12744.75,5747.25,3179.5,407,4,SB
3,0.6,8164.8,4745.2,2100.8,598,5,SB
2.5,1,7552.75,4346.25,1355.25,506,4,SB
1,0,14554,4910.5,4411,126,2,TS
2,0.8,9154.4,4580.4,1792.6,603,5,SB
4.6,1.4,9307,4210.6,1762.2,646,5,SB
2.1666666666666665,1.3333333333333333,11760.666666666666,4598.833333333333,2691.6666666666665,746,6,SB
2.2,0.8,7234,4572.2,1186.2,646,5,SB
2.75,1,9626.25,5030.25,2352.75,449,4,SB
2.6666666666666665,0.6666666666666666,8084,3969.6666666666665,1637,361,3,SB
2,1,5045,3089,926,203,2,TS
4,2.5,4139,4540.5,801.5,256,2,SB
2.6666666666666665,0.6666666666666666,15127.166666666666,3646.1666666666665,1176,712,6,SB
3,0.875,26599.625,3841.625,1097.875,843,8,SB
0.6666666666666666,1,11302,4677.333333333333,2827.6666666666665,216,3,TS
3.7142857142857144,1.1428571428571428,23690.428571428572,4090.4285714285716,1626.4285714285713,804,7,SB
3.4285714285714284,1,30374.714285714286,4315.142857142857,1236.857142857143,783,7,SB
1.6666666666666667,0.3333333333333333,25283.5,3175.1666666666665,1189,693,6,SB
1.8,0.4,29009,3656.4,1186.8,499,5,SB
2.25,0.5,21250.75,4990.75,1540,469,4,SB
2.25,0.75,21929,4497.5,1414,479,4,SB
0,0,33622.5,2971.5,1002.5,157,2,SB
7,3,2732,916,859,135,1,TS
1,0,4370.5,712,1031,253,2,SB
3,1.5,14729.5,5998,4333,261,2,SB
1,1.5,3963.5,3453,879.5,155,2,TS
2,2,19734,8477.5,5200.5,208,2,SB
1,0.3333333333333333,38414,6956.333333333333,4480.666666666667,357,3,SB
1.6666666666666667,0,16363.666666666666,4666.666666666667,4652.333333333333,373,3,SB
0,0,31773.5,2709.5,386,93,2,SB
1,0.3333333333333333,16444.666666666668,2981.6666666666665,2414.3333333333335,330,3,SB
1.1666666666666667,0.16666666666666666,5284.166666666667,2645,1312.5,793,6,SB
0.2,0,3732.4,1216.2,944,660,5,SB
1,0.16666666666666666,3748.8333333333335,2289.1666666666665,972,786,6,SB
1.5,0.16666666666666666,4014,2843,1103,788,6,SB
0.4,0,6970.8,2232.4,1620.2,558,5,SB
1,0,22084.5,5601.5,5527,170,2,SB
0.2,0,4530,1341.2,1170.6,596,5,SB
0.6,0,4774.6,1412.2,1049,677,5,SB
1.25,0,5237.5,2379,1372.5,482,4,SB
0.3333333333333333,0.3333333333333333,42240,3611.3333333333335,617,335,3,SB
2.2,0.6,38796,4586.6,835,525,5,SB
2,0.6,40320.2,4349,1086.4,574,5,SB
2,0.6,28768.2,3512.2,1100.6,523,5,SB
1,0,31639.5,2654.5,400.5,240,2,SB
0.5,0,5595.5,1860,2493.5,167,2,SB
6.5,2.5,8492.5,4564,2679.5,167,2,SB
0.4,0.2,18061,979.8,1454.4,474,5,SB
0.5,0,20228,1444,991,243,2,TS
0,0,53747,7269,5218,70,1,SB
1.6666666666666667,0,6369.333333333333,4549.333333333333,1808,331,3,SB
0,0,2827.5,869.5,801,279,2,SB
1.5,0,13656,2562.5,2209,200,2,SB
0,0,9146.5,3216.5,2200.5,199,2,SB
1.5,0.5,5119.5,2414,1481.5,268,2,SB
1.8,0,5181.6,1605.2,2003,636,5,SB
2.75,0,4247.5,1441.5,1624.25,535,4,SB
2.6666666666666665,0,5856.333333333333,1980,2148.6666666666665,394,3,SB
1,0.3333333333333333,23110.333333333332,3349.6666666666665,3462.6666666666665,402,3,SB
2.6666666666666665,0,6686.333333333333,2536.6666666666665,2453.3333333333335,370,3,SB
1.5,0.5,8124,3119,3311,266,2,SB
2,1,21379.666666666668,3609,2147.3333333333335,413,3,SB
1.5,0,9846,3109.5,2442,131,2,TS
0,0,41671,3342.5,827,245,2,TS
3.6666666666666665,0,8426,4287.333333333333,1832.6666666666667,227,3,SB
0,0,6033,4040.5,1765.5,235,2,SB
0.3333333333333333,0,6556,3159.6666666666665,1667,271,3,SB
1,0,6033,4040.5,1765.5,257,2,SB
0,0,5373.5,2140.5,2131.5,214,2,SB
1,1,13697.5,4287.5,3965.5,242,2,SB
0,0,3822,1095.5,1574.5,232,2,SB
0,0,6932.333333333333,2622,2472.6666666666665,244,3,SB
0.3333333333333333,0,10532,3279.6666666666665,2772.6666666666665,272,3,SB
0.5,0,34319.5,3468,1576.5,234,2,SB
3,0,4392,2029.3333333333333,1468.3333333333333,393,3,SB
1.5,0,34439.5,3064,781.5,223,2,TS
0,0.5,488.5,297,276,209,2,SB
0,0,3377.5,1093.5,1022,206,2,SB
4,0,13128,5182,2126,130,1,SB
1.6666666666666667,0.3333333333333333,29790,5201.666666666667,1638.3333333333333,294,3,SB
1,0.6666666666666666,22141.333333333332,2853.3333333333335,1870.3333333333333,306,3,SB
1.5,1,4385.5,4572,1752,252,2,SB
2,0,18276,2556,2190.5,258,2,SB
5.5,0,32386.5,5460.5,5033.5,179,2,SB
0.5,0,19767.5,1830,1943.5,145,2,TS
0.5,0,31639.5,2654.5,400.5,121,2,TS
0.9,0,7251,2448.2,2048.5,817,10,SB
1.125,0,6777.25,2423,1980.75,659,8,SB
0.6666666666666666,0,3052.6666666666665,1815.3333333333333,1423.6666666666667,221,3,SB
0.3333333333333333,0,6753.333333333333,2176,1962.6666666666667,199,3,SB
0.6666666666666666,0.3333333333333333,40740.666666666664,4279,1605,287,3,SB
1,0.3333333333333333,18432.333333333332,5653.666666666667,5141,193,3,SB
0.8333333333333334,0,6639.666666666667,4352.333333333333,1668.3333333333333,692,6,SB
0.25,0.5,19957.5,3522.5,3613.5,508,4,SB
0.4,0.2,26548.4,2540.8,2833,450,5,SB
0,0.3333333333333333,27780.333333333332,3568,3627.6666666666665,332,3,SB
0,0.5,24492.5,3015,3781.5,230,2,SB
0.5,0.5,22447.5,2643.5,3119.5,172,2,SB
0.6666666666666666,0,3334.3333333333335,626.3333333333334,739.3333333333334,409,3,SB
2.5,0.5,10227.5,2185,2366,219,2,SB
2,0.3333333333333333,14224,4604.333333333333,3940.6666666666665,337,3,SB
1.5,0,19083,6021.5,6211,170,2,TS
1,0.6666666666666666,22496.333333333332,6241.333333333333,6328.333333333333,356,3,SB
1.3333333333333333,0,754.6666666666666,559.6666666666666,516.3333333333334,289,3,SB
1.5,0,3863,558,869,129,2,TS
0.875,0.125,12198.875,2495.875,2345.625,914,8,SB
0.6666666666666666,0,13377.666666666666,1302,1367.3333333333333,327,3,SB
1.3333333333333333,0,1370,1129,874.3333333333334,284,3,SB
1,0,37070,4446.5,2756,197,2,TS
0.8,0.2,18580.8,6468.8,5143.8,346,5,SB
0.6666666666666666,0,20532,5915.333333333333,5535,192,3,SB
1.5,0,8697,2007.5,1964,116,2,SB
1.6666666666666667,0,19935,6159,5878.666666666667,349,3,SB
2,1,7033.5,1622,2187.5,161,2,SB
1.8,0.2,12657.2,5229,3411.2,414,5,SB
2.5,0.5,16549.5,6933.5,4041.5,180,2,SB
1,0,4956,2272,1288,114,2,SB
0.5,0,16898,4580,4386.5,170,2,SB
5,0,906,988,745,83,1,SB
1.5,0,5535.5,1892.5,1536,162,2,SB
0,0,27140,8391,7573,54,1,SB
2.5,0.5,2863,1649.5,1347.5,144,2,SB
1,0,123735.5,47119.5,3587,158,2,SB
1,0,33620.5,3034,1344,170,2,SB
1,0.5,32386.5,5460.5,5033.5,255,2,SB
1.6666666666666667,0.3333333333333333,9789.333333333334,2756,3719,271,3,SB
0.5,0.5,11026,3652,4849,274,2,SB
0.5,0,7949.5,3946.5,1430,241,2,SB
0,0.5,25938,1945.5,2403.5,244,2,SB
0.6666666666666666,0.3333333333333333,38330,3044,1823.3333333333333,365,3,SB
0.3333333333333333,0,21060.666666666668,1756.3333333333333,229.66666666666666,132,3,TS
0.5,1,5721.5,895.5,1742,94,2,SB
0.3333333333333333,1.3333333333333333,3447,2162.3333333333335,964.3333333333334,388,3,SB
0.5,2,6637.5,3220,984.5,232,2,SB
0.5,0.25,46604.25,5923,2851.75,370,4,SB
0.3333333333333333,0,25523.666666666668,6613,6933,272,3,SB
0,0.3333333333333333,8190.666666666667,1448.3333333333333,1756,377,3,SB
2,1,37070,4446.5,2756,226,2,SB
1.5,0.5,40443.5,7830,6395.5,201,2,SB
1.5,0,25553.5,6047.5,4133.5,146,2,TS
0.5,0,13587,4202.5,3793,69,2,TS
0.3333333333333333,0.6666666666666666,23789.333333333332,2298.3333333333335,1571,232,3,SB
2.3333333333333335,1,40940,5995.333333333333,2130.3333333333335,301,3,SB
1.6666666666666667,1,18866.333333333332,6795.666666666667,5413,213,3,TS
1.6666666666666667,1,30857.666666666668,5745.666666666667,3109.6666666666665,212,3,TS
0.4,0,35783.2,5005.2,2892.8,348,5,TS
0.5,0,32716.5,4423,878,221,2,TS
0.6666666666666666,0,15673.333333333334,4408.333333333333,4091,138,3,TS
0.5,0,37070,4446.5,2756,65,2,TS
0,0,13898,4319,3907,94,2,TS
0.5,0.16666666666666666,23310.833333333332,2208.1666666666665,1023.6666666666666,697,6,SB
0,0,30121.666666666668,4553.666666666667,2780.6666666666665,321,3,SB
0.6666666666666666,0.3333333333333333,24914.166666666668,2583.8333333333335,1377.6666666666667,717,6,SB
0.8333333333333334,0.16666666666666666,34693.333333333336,3312.6666666666665,1233.1666666666667,699,6,SB
1,0.3333333333333333,42849,4695.666666666667,806.3333333333334,322,3,SB
0.6666666666666666,0.3333333333333333,10358.666666666666,3750.3333333333335,3357,308,3,SB
0.75,0.75,28557,5285.5,3747,407,4,SB
0.4,0.6,30403.6,3713.6,1758.8,517,5,SB
1,1.5,19563.5,6073,5474.5,222,2,SB
1,0.8,31232.2,4693.6,1717.6,481,5,SB
0.25,0,32716.5,4423,878,169,4,TS
0,0,31885,2744,452,100,2,TS
1,0.2,31686.4,3480.8,1618.2,420,5,SB
2,1,4139,4540.5,801.5,243,2,TS
0.75,0.75,29288.25,5361.5,3222,468,4,SB
0.16666666666666666,0,19407,3351.8333333333335,2375.5,600,6,SB
0.25,0,30531.75,5258.75,2851.25,442,4,SB
0.2,0.2,23836.2,4082.6,3270.8,504,5,SB
0.6666666666666666,0.6666666666666666,24750.333333333332,2974,1872.6666666666667,412,3,SB
0.6666666666666666,0.3333333333333333,28388.666666666668,4181.666666666667,3453.6666666666665,409,3,SB
1,0.5,8347,2376.5,3276.5,265,2,SB
1.5,1,7972.25,3907.5,2466.25,512,4,SB
0.6923076923076923,0.07692307692307693,88992.46153846153,33935.07692307692,27607.615384615383,1196,13,SB
0.5,0,31843.5,4843,3784,224,2,SB
1.5,0.5,3139.5,2819.5,368,230,2,SB
0.3333333333333333,0,4886,1601.3333333333333,2093.6666666666665,266,3,SB
0.5,0,51242,4416.5,2206,244,2,SB
2,2,4139,4540.5,801.5,227,2,SB
0.5,0.8333333333333334,7101.166666666667,2151.5,1260.8333333333333,723,6,SB
0.8333333333333334,0.8333333333333334,8075.833333333333,3059.3333333333335,1328.1666666666667,694,6,SB
1,1.25,3026,1779.25,591,491,4,SB
0.8,1,16206,2782.4,912.6,562,5,SB
2,2.5,34536.5,5358.5,586.5,266,2,SB
0.8,0.2,91950,37214.4,30687,605,5,SB
0,0,1769,445.5,559,164,2,TS
0.5,0,16362,2146,2254.5,254,2,SB
0.5,0,21819.5,3957.5,4626,250,2,SB
3,1,1968,1430,1249,129,1,SB
1,0.3333333333333333,11564,1907.3333333333333,1919.3333333333333,399,3,SB
2,0.5,14554,4910.5,4411,270,2,SB
0.6,0,6147.2,3021,1286,535,5,SB
1.5,0,17260,3313,2954.5,270,2,SB
1,1,29172.5,4815.833333333333,2427.6666666666665,700,6,SB
0.75,0.375,31011.125,4569.125,2197.375,958,8,SB
1,0,77429.33333333333,39825.666666666664,34585.333333333336,356,3,SB
0.8571428571428571,0.7142857142857143,17794.85714285714,3794.4285714285716,2879.5714285714284,861,7,SB
0.8,0.6,23054,4230,2902.8,611,5,SB
0.8,0.6,28443,4862.4,3442.6,621,5,SB
0,0,27140,8391,7573,110,1,SB
0.6666666666666666,0,27944.666666666668,6860,5740.666666666667,322,3,SB
0.5,0,14335.25,2027,1740,310,4,SB
0.75,0,30033.75,3296.5,1849.25,299,4,SB
1,0,15745,3355.25,1811,298,4,SB
0,0,8674.5,1487.5,1853.5,268,2,SB
1,1,12082.125,2457.375,1499.75,913,8,SB
2.1666666666666665,1.8333333333333333,17408.333333333332,3178.6666666666665,2218.3333333333335,747,6,SB
2.6666666666666665,1.8333333333333333,26270.666666666668,3649.3333333333335,1937.1666666666667,714,6,SB
2.6,1.6,18572.4,3077.6,1987.4,590,5,SB
4.666666666666667,2.3333333333333335,10248.333333333334,3386.3333333333335,3193.3333333333335,410,3,SB
5.5,3.5,6497,2541,3049,280,2,SB
6.5,3.5,32541,3335.5,956,265,2,SB
0,0.5,47863.5,4752,2533,271,2,SB
1.6666666666666667,0.3333333333333333,28749.333333333332,5329,3908.3333333333335,301,3,SB
1.5,0.5,46334,4519.5,1369.5,197,2,SB
0.375,0.375,19875,3022.5,1532.75,894,8,SB
0.8333333333333334,0.3333333333333333,23517.5,5834.5,5818.5,532,6,SB
0.5,0,40443.5,7830,6395.5,283,2,SB
0.8,0.4,32059.4,3061.8,1268.6,532,5,SB
0.3333333333333333,0.6666666666666666,24816.666666666668,2481,1357,310,3,SB
0.3333333333333333,0.3333333333333333,42780,4589,3156.3333333333335,321,3,SB
2,0.5,13449.5,3907,2326,264,2,SB
1,0.5,13449.5,3907,2326,269,2,SB
0.6666666666666666,0,16493.333333333332,2860.3333333333335,2448,300,3,SB
1,0,1319.5,1884,659.5,210,2,SB
0.6666666666666666,0.3333333333333333,21251.333333333332,1855.6666666666667,371.6666666666667,266,3,SB
0.2,0.1,30023.1,3349,2035,953,10,SB
0.5,0,45127,6816,4118,132,2,TS
0.3333333333333333,0,28749.333333333332,5329,3908.3333333333335,286,3,TS
0,0,40740.666666666664,4279,1605,252,3,TS
0,0,47863.5,4752,2533,88,2,SB
0.4,0,14045.6,5744.6,3444.8,586,5,TS
1,0,42849,4695.666666666667,806.3333333333334,285,3,TS
0,0,16549.5,6933.5,4041.5,140,2,TS
0.5,0,16340.5,3839.25,3368.5,257,4,TS
0.5,0,20327,2328,1765.75,421,4,SB
0.6666666666666666,0,10358.666666666666,3750.3333333333335,3357,199,3,TS
1.3333333333333333,0,15673.333333333334,4408.333333333333,4091,176,3,TS
1,0,25369.333333333332,3441,2253.6666666666665,227,3,TS
0.2857142857142857,0.21428571428571427,25357.35714285714,3366.5714285714284,2310.1428571428573,1804,14,SB
0.3333333333333333,0.25,23165.416666666668,3353.75,2422.3333333333335,1572,12,SB
0.875,0.5,40038.75,5861.5,2689.25,966,8,SB
1,0.5,14729.5,5998,4333,278,2,SB
0,0,40443.5,7830,6395.5,162,2,SB
0.16666666666666666,0.3333333333333333,22508,2044.3333333333333,640.3333333333334,548,6,SB
0,0,27367.714285714286,2403.5714285714284,479,637,7,SB
0.25,0,37070,4446.5,2756,386,4,SB
0.16666666666666666,0.16666666666666666,25755.333333333332,3280,1670.6666666666667,543,6,SB
0.5,0,19083,6021.5,6211,272,2,SB
0.5,0,37070,4446.5,2756,222,2,SB
0.5,0,22529,5717,5319.5,262,2,SB
0.5,0,24492.5,7916,6748,207,2,SB
0.14285714285714285,0.14285714285714285,36929.142857142855,3872.714285714286,1899,669,7,SB
0,0.16666666666666666,28116.666666666668,3198,1644.8333333333333,558,6,SB
0.25,0.25,16859.5,2092.5,884,356,4,SB
0.4,0.1,21895.6,3088.7,1135.8,1030,10,SB
0.5,0.2,21639.4,3040.6,1070.7,1036,10,SB
0.5,0.5,15780,5122.5,5050,188,2,SB
0.4,0.2,16660,2932,1567.8,1044,10,SB
0.42857142857142855,0.14285714285714285,15814.142857142857,3838.714285714286,2117.4285714285716,689,7,SB
0.6,0,15745.4,2580.2,769.8,471,5,SB
0.3333333333333333,0.16666666666666666,23490.333333333332,3503.1666666666665,785.5,467,6,SB
0.5,0,33166,2984.5,777.5,321,4,SB
0.3333333333333333,0,23183.333333333332,2232.3333333333335,815.6666666666666,240,3,SB
0.5,0,5267,846,1175.5,128,2,SB
0.16666666666666666,0,16986.833333333332,3275.3333333333335,3242.1666666666665,728,6,SB
0.16666666666666666,0,11854,2660.8333333333335,2627.6666666666665,684,6,SB
0,0,25871.2,2310.4,504.8,537,5,SB
0.3333333333333333,0,42849,4695.666666666667,806.3333333333334,196,3,TS
0,0,34536.5,5358.5,586.5,203,2,SB
0,0,26103.2,2376.2,599.8,530,5,SB
0,0,26335.2,2442,694.8,493,5,SB
0.5,0.5,19563.5,6073,5474.5,220,2,SB
0,0,11987,3755,3376,180,2,TS
0.5,1,12082,5523,3508,266,2,SB
0.6666666666666666,0.3333333333333333,9918.666666666666,2281,2804.6666666666665,316,3,SB
0.75,0.25,16404,4746,4638.5,409,4,SB
2,0.5,19083,6021.5,6211,268,2,SB
1.5555555555555556,1.5555555555555556,6272.111111111111,4222.333333333333,1729.5555555555557,1087,9,SB
1.625,1.625,5470,3873.875,1233.125,943,8,SB
0.75,0,63477,31826.25,27876.5,484,4,SB
1.7777777777777777,1.5555555555555556,6676.555555555556,4430.222222222223,1664.7777777777778,1087,9,SB
1.7142857142857142,1.8571428571428572,6881.571428571428,4131.428571428572,1994.7142857142858,883,7,SB
2,2.1666666666666665,5584.166666666667,3899.5,1616.1666666666667,660,6,SB
1,1.6,5944.6,3918.8,962.8,538,5,SB
1.25,1.75,5040,4035,938.75,441,4,SB
