student_id,course_id,gender,enrollment_reason,enrollment_status,final_grade,time_spent,subject,semester,section,int,uv,percomp,percentage_earned,sum_discussion_posts,sum_n_words
79596,PhysA-S116-01,F,Other,Approved/Enrolled,90.97222222,1546.4166,PhysA,S116,01,3,4,3.5,0.9505882352941176,9,437
85390,PhysA-S116-01,F,Learning Preference of the Student,Approved/Enrolled,3.055555556,0.7,PhysA,S116,01,3.6,4.333333333333333,3.5,0.07764705882352942,2,187
85522,PhysA-S116-01,F,Other,Approved/Enrolled,98.05555556,968.3333,PhysA,S116,01,3.4,3.6666666666666665,3,0.9929411764705882,9,483
85953,PhysA-S116-01,M,Other,Approved/Enrolled,95.13888889,3255.3003,PhysA,S116,01,4.2,4.333333333333333,5,0.9929411764705882,9,456
85962,PhysA-S116-01,F,Learning Preference of the Student,Approved/Enrolled,85.93055556,1349.9664,PhysA,S116,01,3.8,3,2,0.920470588235294,7,489
86353,PhysA-S116-01,M,Learning Preference of the Student,Approved/Enrolled,85.73611111,328.5168,PhysA,S116,01,4.8,5,3,0.8818823529411765,9,449
87171,PhysA-S116-01,F,Course Unavailable at Local School,Approved/Enrolled,97.5,768.6994,PhysA,S116,01,5,4.666666666666667,4,0.9835294117647059,9,581
88091,PhysA-S116-01,M,Learning Preference of the Student,Approved/Enrolled,97.72222222,262.5502,PhysA,S116,01,4.2,4,3.5,0.9701176470588235,11,435
88381,PhysA-S116-01,M,Learning Preference of the Student,Approved/Enrolled,96.80555556,1120.367,PhysA,S116,01,3.6,3.3333333333333335,3,1,9,341
88481,PhysA-S116-01,F,Scheduling Conflict,Approved/Enrolled,26.80555556,642.0504,PhysA,S116,01,4.8,4.666666666666667,4,0.5988235294117648,9,641
89295,PhysA-S116-01,F,Learning Preference of the Student,Approved/Enrolled,68.05555556,532.7998,PhysA,S116,01,4.4,4,4.5,0.8694117647058823,6,325
89395,PhysA-S116-01,M,Course Unavailable at Local School,Approved/Enrolled,76.875,2432.7831,PhysA,S116,01,5,4.333333333333333,3.5,0.9482352941176471,13,641
89425,PhysA-S116-01,M,Course Unavailable at Local School,Approved/Enrolled,92.375,2173.1333,PhysA,S116,01,3.4,4,3.5,0.9036470588235295,11,574
89490,PhysA-S116-01,F,Course Unavailable at Local School,Approved/Enrolled,71.59722222,2046.9998,PhysA,S116,01,3,3,2,0.8188235294117647,10,418
90326,PhysA-S116-01,M,Learning Preference of the Student,Approved/Enrolled,77.43055556,509.5167,PhysA,S116,01,5,4.666666666666667,5,0.9035294117647059,9,547
90333,PhysA-S116-01,M,Other,Approved/Enrolled,70.73611111,231.7502,PhysA,S116,01,4.6,4,5,0.7171764705882353,10,535
91030,PhysA-S116-01,M,Course Unavailable at Local School,Approved/Enrolled,92.70833333,1302.8501,PhysA,S116,01,3.8,4,4.5,0.9011764705882352,9,435
91038,PhysA-S116-01,M,Learning Preference of the Student,Approved/Enrolled,76.13888889,1639.4498,PhysA,S116,01,3.2,3.3333333333333335,2,0.8443529411764706,6,261
91633,PhysA-S116-01,M,Learning Preference of the Student,Approved/Enrolled,81.52777778,1510.7002,PhysA,S116,01,4.8,4.333333333333333,4,0.9423529411764706,6,279
91821,PhysA-S116-01,M,Other,Approved/Enrolled,93.95833333,377.7002,PhysA,S116,01,4,4,4,0.9694117647058823,6,309
92511,PhysA-S116-01,M,Learning Preference of the Student,Approved/Enrolled,67.49305556,125.0666,PhysA,S116,01,2.6,3.6666666666666665,3,0.7916470588235294,7,467
92724,PhysA-S116-01,M,Other,Approved/Enrolled,93.88888889,2700.6668,PhysA,S116,01,4.2,4,4,0.9341176470588235,9,510
92725,PhysA-S116-01,M,Other,Approved/Enrolled,96.59722222,2058.4167,PhysA,S116,01,4,3.3333333333333335,3.5,0.9541176470588235,7,406
92726,PhysA-S116-01,M,Other,Approved/Enrolled,98.19444444,1901.9166,PhysA,S116,01,2.4,3.6666666666666665,2.5,0.9823529411764705,10,443
92727,PhysA-S116-01,M,Other,Approved/Enrolled,98.05555556,898,PhysA,S116,01,4,4,4.5,0.9788235294117648,10,780
92729,PhysA-S116-01,M,Other,Approved/Enrolled,94.23611111,1691.5998,PhysA,S116,01,3.8,4,2.5,0.9482352941176471,9,465
92732,PhysA-S116-01,M,Other,Approved/Enrolled,92.91666667,2199.3,PhysA,S116,01,3.6,3.3333333333333335,3,0.9235294117647059,6,248
92733,PhysA-S116-01,F,Other,Approved/Enrolled,94.16666667,1020.5828,PhysA,S116,01,4.2,3.6666666666666665,3,0.971764705882353,10,659
92740,PhysA-S116-01,M,Other,Approved/Enrolled,98.61111111,1272.7001,PhysA,S116,01,3.8,3.6666666666666665,3.5,0.9788235294117648,9,486
92741,PhysA-S116-01,F,Other,Approved/Enrolled,98.19444444,5373.3502,PhysA,S116,01,4,4,4.5,0.9764705882352941,11,700
92743,PhysA-S116-01,M,Other,Approved/Enrolled,92.84722222,1711.0164,PhysA,S116,01,4.4,3.6666666666666665,3.5,0.9223529411764706,10,587
67102,PhysA-S216-01,M,Scheduling Conflict,Approved/Enrolled,89.86111111,719.2833,PhysA,S216,01,3.8,3.6666666666666665,5,0.9341176470588235,NA,NA
70187,PhysA-S216-01,F,Scheduling Conflict,Approved/Enrolled,78.125,719.1165,PhysA,S216,01,4.4,4,4.5,0.9482352941176471,NA,NA
78153,PhysA-S216-01,F,Learning Preference of the Student,Approved/Enrolled,99.02777778,1769.8667,PhysA,S216,01,4.2,4.666666666666667,4.5,1,NA,NA
94189,PhysA-S216-01,F,Learning Preference of the Student,Approved/Enrolled,90.44444444,2321.7998,PhysA,S216,01,3.2,3.3333333333333335,3,0.9424705882352942,NA,NA
94251,PhysA-S216-01,F,Scheduling Conflict,Approved/Enrolled,96.94444444,4552.0833,PhysA,S216,01,4,3,3,0.9764705882352941,NA,NA
94970,PhysA-S216-01,F,Scheduling Conflict,Approved/Enrolled,95.41666667,2415.2493,PhysA,S216,01,4,3.6666666666666665,3.5,0.9541176470588235,NA,NA
95266,PhysA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,90.55555556,609.7999,PhysA,S216,01,4,4.666666666666667,3.5,0.9470588235294117,NA,NA
95578,PhysA-S216-01,F,Other,Approved/Enrolled,90.55555556,2201.5503,PhysA,S216,01,3.6,4.666666666666667,2.5,0.9329411764705883,NA,NA
96027,PhysA-S216-01,M,Other,Approved/Enrolled,74.47916667,2363.2667,PhysA,S216,01,3.8,4.333333333333333,3.5,0.8820588235294118,NA,NA
96090,PhysA-S216-01,M,Learning Preference of the Student,Approved/Enrolled,11.02777778,112.5167,PhysA,S216,01,3.2,3.3333333333333335,2.5,0.26611764705882357,NA,NA
96472,PhysA-S216-01,M,Other,Approved/Enrolled,62.20833333,377.3498,PhysA,S216,01,4.2,3.6666666666666665,2.5,0.8490588235294116,NA,NA
96590,PhysA-S216-01,M,Other,Approved/Enrolled,15.41666667,262.1667,PhysA,S216,01,2.2,2,2,0.36823529411764705,NA,NA
96808,PhysA-S216-01,F,Scheduling Conflict,Approved/Enrolled,93.75,2446.3169,PhysA,S216,01,NA,3.3333333333333335,3,0.9247058823529412,NA,NA
96867,PhysA-S216-01,M,Scheduling Conflict,Approved/Enrolled,90.625,1841.7836,PhysA,S216,01,3.6,3.6666666666666665,3.5,0.9035294117647059,NA,NA
97150,PhysA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,62.54861111,759.3335,PhysA,S216,01,4,3.3333333333333335,2,0.6972941176470588,NA,NA
97265,PhysA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,84.56944444,817.4501,PhysA,S216,01,5,5,5,0.9268235294117646,NA,NA
84632,PhysA-T116-01,F,Scheduling Conflict,Approved/Enrolled,97.63888889,1289.1006,PhysA,T116,01,4.4,4,3.5,0.9858823529411764,NA,NA
